#anno-id:20036
#source:sejong
#text:그는 고의로 남의 자동차를 훼손한 혐의를 받고 있다.
1	딱하지만	_	_	O
2	회사에서	_	_	B-Cognizer
3	양해될지	양해되다.v	Categorization	O
4	의문이다.	_	_	O

#anno-id:21158
#source:sejong
#text:철수는 입술을 다물고 복수를 결심했다.
0	철수는	_	_	B-Agent
1	입술을	_	_	B-Container_portal
2	다물고	다물다.v	Closure	O
3	복수를	_	_	O
4	결심했다.	_	_	O

#anno-id:19264
#source:sejong
#text:2차대전 때 독일의 군함이 연합국의 군함을 나포해 위기를 맞기도 하였다.
0	2차대전	_	_	B-Time
1	때	_	_	I-Time
2	독일의	_	_	B-Perpetrator
3	군함이	_	_	I-Perpetrator
4	연합국의	_	_	B-Victim
5	군함을	_	_	I-Victim
6	나포해	나포하다.v	Kidnapping	O
7	위기를	_	_	O
8	맞기도	_	_	O
9	하였다.	_	_	O

#anno-id:22524
#source:sejong
#text:화살이 과녁에 명중되었다.
0	화살이	_	_	B-Impactor
1	과녁에	_	_	B-Impactee
2	명중되었다.	명중되다.v	Cause_impact	O

#anno-id:22186
#source:sejong
#text:식민주의자들은 식민지 주민의 전통 문화를 동화정책으로 파괴하려 했다.
0	식민주의자들은	_	_	B-Destroyer
1	식민지	_	_	B-Patient
2	주민의	_	_	I-Patient
3	전통	_	_	I-Patient
4	문화를	_	_	I-Patient
5	동화정책으로	_	_	B-Manner
6	파괴하려	파괴하다.v	Destroying	O
7	했다.	_	_	O

#anno-id:24020
#source:sejong
#text:지축을 울리는 듯한 소리와 함께 화산이 터졌다.
0	지축을	_	_	B-Manner
1	울리는	_	_	I-Manner
2	듯한	_	_	I-Manner
3	소리와	_	_	I-Manner
4	함께	_	_	I-Manner
5	화산이	_	_	B-Undesirable_event
6	터졌다.	터지다.v	Catastrophe	O

#anno-id:24972
#source:sejong
#text:내일 양국의 협상이 재개된다.
0	내일	_	_	B-Time
1	양국의	_	_	B-Activity
2	협상이	_	_	I-Activity
3	재개된다.	재개되다.v	Activity_resume	O

#anno-id:17679
#source:sejong
#text:환자들은 암에 걸렸다고 통보받으면 대부분 심한 충격에 휩싸인다.
0	환자들은	_	_	O
1	암에	_	_	O
2	걸렸다고	_	_	O
3	통보받으면	통보받다.v	Telling	O
4	대부분	_	_	O
5	심한	_	_	O
6	충격에	_	_	O
7	휩싸인다.	_	_	O

#anno-id:24597
#source:sejong
#text:예술가들은 인간의 내면 감정들을 외부로 표현시키려고 애를 쓰는 사람들이다.
0	예술가들은	_	_	B-Speaker
1	인간의	_	_	B-Item
2	내면	_	_	I-Item
3	감정들을	_	_	I-Item
4	외부로	_	_	B-Manner
5	표현시키려고	표현시키다.v	Communicate_categorization	O
6	애를	_	_	O
7	쓰는	_	_	O
8	사람들이다.	_	_	O

#anno-id:19839
#source:sejong
#text:그 아이는 옷을 너무 험하게 입어서 금방 떨어뜨리곤 했다.
0	그	_	_	B-Agent
1	아이는	_	_	I-Agent
2	옷을	_	_	O
3	너무	_	_	O
4	험하게	_	_	O
5	입어서	_	_	O
6	금방	_	_	B-Time
7	떨어뜨리곤	떨어뜨리다.v	Cause_motion	O
8	했다.	_	_	O

#anno-id:22212
#source:sejong
#text:자택 부근 해변 사유지 4에이커가 그녀의 유언에 따라 공유지로 기부돼 보호받게 됐다.
0	자택	_	_	B-Theme
1	부근	_	_	I-Theme
2	해변	_	_	I-Theme
3	사유지	_	_	I-Theme
4	4에이커가	_	_	I-Theme
5	그녀의	_	_	O
6	유언에	_	_	O
7	따라	_	_	O
8	공유지로	_	_	B-Purpose
9	기부돼	기부되다.v	Giving	O
10	보호받게	_	_	O
11	됐다.	_	_	O

#anno-id:24886
#source:sejong
#text:그는 이번 학기만 마치고 휴학할 예정이다.
0	그는	_	_	B-Agent
1	이번	_	_	B-Activity
2	학기만	_	_	I-Activity
3	마치고	마치다.v	Activity_finish	O
4	휴학할	_	_	O
5	예정이다.	_	_	O

#anno-id:20345
#source:sejong
#text:조선이 3국동맹을 맺고 러시아를 방비하는 계책이 좋을 것이다.
0	조선이	_	_	O
1	3국동맹을	_	_	O
2	맺고	_	_	O
3	러시아를	_	_	B-Assailant
4	방비하는	방비하다.v	Defending	O
5	계책이	_	_	B-Means
6	좋을	_	_	O
7	것이다.	_	_	O

#anno-id:24213
#source:sejong
#text:그 현란한 모습이 사람들의 눈을 어지럽히고 있었다.
0	그	_	_	B-Agent
1	현란한	_	_	I-Agent
2	모습이	_	_	I-Agent
3	사람들의	_	_	B-Patient
4	눈을	_	_	I-Patient
5	어지럽히고	어지럽히다.v	Bungling	O
6	있었다.	_	_	O

#anno-id:17702
#source:sejong
#text:그런 행동은 동료들에게서 비난받아 마땅하다.
0	그런	_	_	O
1	행동은	_	_	O
2	동료들에게서	_	_	O
3	비난받아	비난받다.v	Judgment	O
4	마땅하다.	_	_	O

#anno-id:24382
#source:sejong
#text:식물의 종자는 수술의 꽃가루와 암술의 배주가 수정한 결과다.
0	식물의	_	_	B-Theme
1	종자는	_	_	I-Theme
2	수술의	_	_	B-Theme
3	꽃가루와	_	_	I-Theme
4	암술의	_	_	I-Theme
5	배주가	_	_	I-Theme
6	수정한	수정하다.v	Redirecting	O
7	결과다.	_	_	O

#anno-id:24441
#source:sejong
#text:저는 일개 병사에 지나지 않습니다.
0	저는	_	_	B-Entity
1	일개	_	_	B-Final_category
2	병사에	_	_	I-Final_category
3	지나지	지나다.v	Becoming	O
4	않습니다.	_	_	O

#anno-id:22919
#source:sejong
#text:고양이는 닥치는 대로 쥐를 사냥하고 다녔다.
0	고양이는	_	_	B-Hunter
1	닥치는	_	_	B-Manner
2	대로	_	_	I-Manner
3	쥐를	_	_	B-Food
4	사냥하고	사냥하다.v	Hunting	O
5	다녔다.	_	_	O

#anno-id:18812
#source:sejong
#text:황사가 대륙 사이에서 미생물을 운반하는 다리 구실을 한다는 사실이 밝혀졌다.
0	황사가	_	_	B-Distributor
1	대륙	_	_	B-Place
2	사이에서	_	_	I-Place
3	미생물을	_	_	B-Goods
4	운반하는	운반하다.v	Carry_goods	O
5	다리	_	_	B-Distributor
6	구실을	_	_	I-Distributor
7	한다는	_	_	O
8	사실이	_	_	O
9	밝혀졌다.	_	_	O

#anno-id:17888
#source:sejong
#text:형은 어떤 일에 한 번 몰입하면 옆에서 아무리 불러도 듣지 못 한다.
0	형은	_	_	B-Reader
1	어떤	_	_	B-Text
2	일에	_	_	I-Text
3	한	_	_	B-Time
4	번	_	_	I-Time
5	몰입하면	몰입하다.v	Reading_perception	O
6	옆에서	_	_	O
7	아무리	_	_	O
8	불러도	_	_	O
9	듣지	_	_	O
10	못	_	_	O
11	한다.	_	_	O

#anno-id:23114
#source:sejong
#text:아버지는 다 큰 자식을 아직도 어린애로 여겼다.
0	아버지는	_	_	B-Cognizer
1	다	_	_	O
2	큰	_	_	B-Item
3	자식을	_	_	I-Item
4	아직도	_	_	B-Time
5	어린애로	_	_	B-Category
6	여겼다.	여기다.v	Categorization	O

#anno-id:25140
#source:sejong
#text:예로부터 흰색은 한민족을 표상하는 색깔로 여겨져 왔다.
0	예로부터	_	_	O
1	흰색은	_	_	O
2	한민족을	_	_	B-Category
3	표상하는	표상하다.v	Communicate_categorization	O
4	색깔로	_	_	B-Category
5	여겨져	_	_	O
6	왔다.	_	_	O

#anno-id:19872
#source:sejong
#text:봄이 시작됐다.
0	봄이	_	_	B-Event
1	시작됐다.	시작되다.v	Process_start	O

#anno-id:22472
#source:sejong
#text:어느덧 하루 해가 저문다.
0	어느덧	_	_	B-Time
1	하루	_	_	B-Process
2	해가	_	_	I-Process
3	저문다.	저물다.v	Process_end	O

#anno-id:19767
#source:sejong
#text:나는 학생들에게 공부 이외의 것도 지도해야 한다고 믿습니다.
0	나는	_	_	B-Teacher
1	학생들에게	_	_	B-Student
2	공부	_	_	B-Subject
3	이외의	_	_	I-Subject
4	것도	_	_	I-Subject
5	지도해야	지도하다.v	Education_teaching	O
6	한다고	_	_	O
7	믿습니다.	_	_	O

#anno-id:20002
#source:sejong
#text:태풍이 대만 앞바다에서 북동쪽으로 꺾였다.
0	태풍이	_	_	B-Protagonist
1	대만	_	_	B-Place
2	앞바다에서	_	_	I-Place
3	북동쪽으로	_	_	B-Manner
4	꺾였다.	꺾이다.v	Change_posture	O

#anno-id:24331
#source:sejong
#text:의사가 중환자의 수술에 숙달되려면 많은 실습이 필요하다.
0	의사가	_	_	B-Student
1	중환자의	_	_	B-Subject
2	수술에	_	_	I-Subject
3	숙달되려면	숙달되다.v	Education_teaching	O
4	많은	_	_	O
5	실습이	_	_	O
6	필요하다.	_	_	O

#anno-id:25481
#source:sejong
#text:정부는 배상금을 국고에서 지출했다.
0	정부는	_	_	B-Buyer
1	배상금을	_	_	B-Money
2	국고에서	_	_	O
3	지출했다.	지출하다.v	Commerce_pay	O

#anno-id:22476
#source:sejong
#text:어진 엄마는 손님들을 위해 정원에 식탁을 배치했다.
0	어진	_	_	B-Agent
1	엄마는	_	_	I-Agent
2	손님들을	_	_	O
3	위해	_	_	O
4	정원에	_	_	B-Place
5	식탁을	_	_	B-Theme
6	배치했다.	배치하다.v	Arranging	O

#anno-id:22104
#source:sejong
#text:무형문화재들의 기술이 한번에 습득되는 것은 아니다.
0	무형문화재들의	_	_	B-Theme
1	기술이	_	_	I-Theme
2	한번에	_	_	B-Manner
3	습득되는	습득되다.v	Getting	O
4	것은	_	_	O
5	아니다.	_	_	O

#anno-id:22288
#source:sejong
#text:그 지역에서는 특별히 한국인들은 기득권층으로 간주되고 있다.
0	그	_	_	B-Place
1	지역에서는	_	_	I-Place
2	특별히	_	_	B-Manner
3	한국인들은	_	_	B-Item
4	기득권층으로	_	_	B-Category
5	간주되고	간주되다.v	Categorization	O
6	있다.	_	_	O

#anno-id:17728
#source:sejong
#text:그는 그냥 고래고래 고함쳐 댔다.
0	그는	_	_	B-Speaker
1	그냥	_	_	B-Manner
2	고래고래	_	_	B-Manner
3	고함쳐	고함치다.v	Communication_noise	O
4	댔다.	_	_	O

#anno-id:23143
#source:sejong
#text:그들은 나를 그들의 은인으로 대접했다
0	그들은	_	_	B-Offerer
1	나를	_	_	B-Potential_recipient
2	그들의	_	_	B-Purpose
3	은인으로	_	_	I-Purpose
4	대접했다	대접하다.v	Offering	O

#anno-id:19112
#source:sejong
#text:선생님은 학생의 뺨을 세 대나 갈겼다.
0	선생님은	_	_	B-Assailant
1	학생의	_	_	B-Victim
2	뺨을	_	_	I-Victim
3	세	_	_	B-Manner
4	대나	_	_	I-Manner
5	갈겼다.	갈기다.v	Attack	O

#anno-id:20775
#source:sejong
#text:그는 이 사실을 인정하려 들지 않았다.
0	그는	_	_	B-Speaker
1	이	_	_	B-Message
2	사실을	_	_	I-Message
3	인정하려	인정하다.v	Affirm_or_deny	O
4	들지	_	_	O
5	않았다.	_	_	O

#anno-id:20911
#source:sejong
#text:우리 제품을 좋은 등급으로 평판해 주셔서 감사합니다.
0	우리	_	_	B-Phenomenon
1	제품을	_	_	I-Phenomenon
2	좋은	_	_	B-Manner
3	등급으로	_	_	I-Manner
4	평판해	평판하다.v	Assessing	O
5	주셔서	_	_	O
6	감사합니다.	_	_	O

#anno-id:21580
#source:sejong
#text:우리 대표팀은 우승을 놓고 일본과 각축하게 되었다.
0	우리	_	_	B-Participant_1
1	대표팀은	_	_	I-Participant_1
2	우승을	_	_	O
3	놓고	_	_	O
4	일본과	_	_	B-Participant_2
5	각축하게	각축하다.v	Competition	O
6	되었다.	_	_	O

#anno-id:22540
#source:sejong
#text:김과장과 경쟁회사 간부를 접선시켜볼 예정이다.
0	김과장과	_	_	B-Communicator
1	경쟁회사	_	_	I-Communicator
2	간부를	_	_	I-Communicator
3	접선시켜볼	접선시키다.v	Communication_means	O
4	예정이다.	_	_	B-Time

#anno-id:21723
#source:sejong
#text:그는 문구류를 좋아한다.
0	그는	_	_	B-Entity
1	문구류를	_	_	B-Behavior
2	좋아한다.	좋아하다.v	Inclination	O

#anno-id:20316
#source:sejong
#text:의자가 무거워 방바닥에 그것을 질질 끌었더니 장판이 다 벗겨졌다.
0	의자가	_	_	B-Theme
1	무거워	_	_	O
2	방바닥에	_	_	B-Area
3	그것을	_	_	B-Theme
4	질질	_	_	B-Manner
5	끌었더니	끌다.v	Cause_motion	O
6	장판이	_	_	O
7	다	_	_	O
8	벗겨졌다.	_	_	O

#anno-id:18326
#source:sejong
#text:구 공산권 국가들은 서구 자본주의를 실험하는 데에 많은 시행착오를 겪고 있다.
0	구	_	_	O
1	공산권	_	_	O
2	국가들은	_	_	O
3	서구	_	_	B-Product
4	자본주의를	_	_	I-Product
5	실험하는	실험하다.v	Operational_testing	O
6	데에	_	_	O
7	많은	_	_	O
8	시행착오를	_	_	O
9	겪고	_	_	O
10	있다.	_	_	O

#anno-id:20205
#source:sejong
#text:그는 나의 처지를 무척 동정하고 있는 것 같다.
0	그는	_	_	O
1	나의	_	_	B-Content
2	처지를	_	_	I-Content
3	무척	_	_	B-Manner
4	동정하고	동정하다.v	Experiencer_focus	O
5	있는	_	_	O
