#anno-id:11919
#source:jp.FrameNet
#text:이것을 못하는, 또는 하려고 하지 않는 교사는, 유약하고, 교직에 몸담은 자로서, 받아들여질 수 없으며, 용서받을 만하지 없다.
#text:악성 검은 반점은, 발바닥뿐만 아니라 다른 부위에도, 커지거나, 주변으로 검은색이 퍼지거나, 출혈이 종종 생기기도 하므로, 이러한 증상이 있을 때는, 병원에서 조직검사를 받는 편이 좋겠지요.
0	악성	_	_	B-Entity
1	검은	_	_	I-Entity
2	반점은,	_	_	I-Entity
3	발바닥뿐만	_	_	O
4	아니라	_	_	O
5	다른	_	_	O
6	부위에도,	_	_	O
7	커지거나,	_	_	O
8	주변으로	_	_	O
9	검은색이	검은색.n	Color	B-Color
10	퍼지거나,	_	_	O
11	출혈이	_	_	O
12	종종	_	_	O
13	생기기도	_	_	O
14	하므로,	_	_	O
15	이러한	_	_	O
16	증상이	_	_	O
17	있을	_	_	O
18	때는,	_	_	O
19	병원에서	_	_	O
20	조직검사를	_	_	O
21	받는	_	_	O
22	편이	_	_	O
23	좋겠지요.	_	_	O

#anno-id:11107
#source:jp.FrameNet
#text:우리가 그 맹견을 사살한 다음 날 아침, 짙은 안개는 완전히 개어 있었기에, 우리는 스테이플튼 부인의 안내로, 그들 부부가 미리 표적을 만들어 둔 길을 걸어서, 늪 지대를 빠져나와 중앙의 작은 산으로 걸어갔다.
0	우리가	_	_	O
1	그	_	_	O
2	맹견을	_	_	O
3	사살한	_	_	O
4	다음	_	_	O
5	날	_	_	O
6	아침,	_	_	O
7	짙은	_	_	O
8	안개는	_	_	O
9	완전히	_	_	O
10	개어	_	_	O
11	있었기에,	_	_	O
12	우리는	_	_	B-Theme
13	스테이플튼	_	_	B-Circumstances
14	부인의	_	_	I-Circumstances
15	안내로,	_	_	I-Circumstances
16	그들	_	_	B-Path
17	부부가	_	_	I-Path
18	미리	_	_	I-Path
19	표적을	_	_	I-Path
20	만들어	_	_	I-Path
21	둔	_	_	I-Path
22	길을	_	_	I-Path
23	걸어서,	걷다.v	Traversing	O
24	늪	_	_	O
25	지대를	_	_	O
26	빠져나와	_	_	O
27	중앙의	_	_	O
28	작은	_	_	O
29	산으로	_	_	O
30	걸어갔다.	_	_	O

#anno-id:10239
#source:jp.FrameNet
#text:박쥐는 모기의 몸을 먹는 것이 아니라, 모기가 마신 피를 마실 뿐이므로, 몸은 바로 배출해버립니다.
0	박쥐는	_	_	O
1	모기의	_	_	O
2	몸을	_	_	O
3	먹는	_	_	O
4	것이	_	_	O
5	아니라,	_	_	O
6	모기가	_	_	O
7	마신	_	_	O
8	피를	_	_	O
9	마실	_	_	O
10	뿐이므로,	_	_	O
11	몸은	몸.n	Body_parts	B-Body_part
12	바로	_	_	O
13	배출해버립니다.	_	_	O

#anno-id:11916
#source:jp.FrameNet
#text:이것을 못하는, 또는 하려고 하지 않는 교사는, 유약하고, 교직에 몸담은 자로서, 받아들여질 수 없으며, 용서받을 수 없다.
0	이것을	_	_	O
1	못하는,	_	_	O
2	또는	_	_	O
3	하려고	_	_	O
4	하지	_	_	O
5	않는	_	_	O
6	교사는,	_	_	O
7	유약하고,	_	_	O
8	교직에	_	_	B-Act
9	몸담은	몸담다.v	Intentionally_act	O
10	자로서,	_	_	B-Agent
11	받아들여질	_	_	O
12	수	_	_	O
13	없으며,	_	_	O
14	용서받을	_	_	O
15	수	_	_	O
16	없다.	_	_	O

#anno-id:12061
#source:jp.FrameNet
#text:이거 참 어쩌지, 하면서도 묵기에 마음이 편한 바라나시를 떠날 생각도 들지 않고, 기차표를 끊는 수고로움을 생각하니 더욱 엉덩이가 떨어지지 않아, 딱 2, 3일만 더 있자 하며 어물어물 주저앉아 버린 것이다.
0	이거	_	_	O
1	참	_	_	O
2	어쩌지,	_	_	O
3	하면서도	_	_	O
4	묵기에	_	_	O
5	마음이	_	_	O
6	편한	_	_	O
7	바라나시를	_	_	O
8	떠날	_	_	O
9	생각도	_	_	O
10	들지	_	_	O
11	않고,	_	_	O
12	기차표를	_	_	B-Goods
13	끊는	끊다.v	Commerce_buy	O
14	수고로움을	_	_	B-Manner
15	생각하니	_	_	O
16	더욱	_	_	O
17	엉덩이가	_	_	O
18	떨어지지	_	_	O
19	않아,	_	_	O
20	딱	_	_	O
21	2,	_	_	O
22	3일만	_	_	O
23	더	_	_	O
24	있자	_	_	O
25	하며	_	_	O
26	어물어물	_	_	O
27	주저앉아	_	_	O
28	버린	_	_	O
29	것이다.	_	_	O

#anno-id:11747
#source:jp.FrameNet
#text:자기 회사가 어떤 산업 분야에서 세계를 상대로 이길 수 있을지를 정확히 꿰뚫어보고, 모든 자원을 동원하여 제대로 된 산업 기술을 창출하여, 전 세계적인 판매・관리망을 구축하도록 손을 쓴 곳만이 살아남을 수 있다는 것이다.
0	자기	_	_	O
1	회사가	_	_	O
2	어떤	_	_	O
3	산업	_	_	O
4	분야에서	_	_	O
5	세계를	세계.n	Political_locales	B-Locale
6	상대로	_	_	O
7	이길	_	_	O
8	수	_	_	O
9	있을지를	_	_	O
10	정확히	_	_	O
11	꿰뚫어보고,	_	_	O
12	모든	_	_	O
13	자원을	_	_	O
14	동원하여	_	_	O
15	제대로	_	_	O
16	된	_	_	O
17	산업	_	_	O
18	기술을	_	_	O
19	창출하여,	_	_	O
20	전	_	_	O
21	세계적인	_	_	O
22	판매・관리망을	_	_	O
23	구축하도록	_	_	O
24	손을	_	_	O
25	쓴	_	_	O
26	곳만이	_	_	O
27	살아남을	_	_	O
28	수	_	_	O
29	있다는	_	_	O
30	것이다.	_	_	O

#anno-id:10580
#source:jp.FrameNet
#text:그 왼 손이 가리키는 곳으로, 아카키산이 바라다보였다.
0	그	_	_	B-Ground
1	왼	_	_	I-Ground
2	손이	_	_	I-Ground
3	가리키는	_	_	I-Ground
4	곳으로,	_	_	I-Ground
5	아카키산이	_	_	B-Phenomenon
6	바라다보였다.	바라다.v	Perception_active	O

#anno-id:11047
#source:jp.FrameNet
#text:그곳에는 소파가 놓여있어, 강아지를 품에 안은 주인이 앉습니다.
0	그곳에는	_	_	O
1	소파가	_	_	O
2	놓여있어,	_	_	O
3	강아지를	_	_	B-Protagonist
4	품에	_	_	I-Protagonist
5	안은	_	_	I-Protagonist
6	주인이	_	_	I-Protagonist
7	앉습니다.	앉다.v	Change_posture	O

#anno-id:12187
#source:jp.FrameNet
#text:이제와서 문부과학성의 교육개혁에 기대를 거는 식이라면, 일본의 미래는 언제까지나 어두울 것이라는 사실은 자명하다.
0	이제와서	_	_	O
1	문부과학성의	_	_	B-Agent
2	교육개혁에	개혁.n	Reforming_a_system	B-Entity
3	기대를	_	_	O
4	거는	_	_	O
5	식이라면,	_	_	O
6	일본의	_	_	O
7	미래는	_	_	O
8	언제까지나	_	_	O
9	어두울	_	_	O
10	것이라는	_	_	O
11	사실은	_	_	O
12	자명하다.	_	_	O

#anno-id:16170
#source:jp.FrameNet
#text:노동성에서는, 일하는 젊은이가 적극적으로 새로운 일거리, 생활방식을 모색해서 의욕을 가지고 행동으로 옮기면서, 직업인, 사회인으로서 활약하길 바라며, 헤이세이 7년 근로청소년의 표어를 「지금 이 시간(때)을 빛내라! 너의 의욕과 행동력」으로 정하고, 「근로청소년의 날」을 중심으로 적극적인 계발・홍보활동을 전개했다.
0	노동성에서는,	_	_	B-Experiencer
1	일하는	_	_	B-Focal_participant
2	젊은이가	_	_	I-Focal_participant
3	적극적으로	_	_	O
4	새로운	_	_	O
5	일거리,	_	_	O
6	생활방식을	_	_	O
7	모색해서	_	_	O
8	의욕을	_	_	O
9	가지고	_	_	O
10	행동으로	_	_	O
11	옮기면서,	_	_	O
12	직업인,	_	_	O
13	사회인으로서	_	_	O
14	활약하길	_	_	O
15	바라며,	바라다.v	Desiring	O
16	헤이세이	_	_	O
17	7년	_	_	O
18	근로청소년의	_	_	O
19	표어를	_	_	O
20	「지금	_	_	O
21	이	_	_	O
22	시간(때)을	_	_	O
23	빛내라!	_	_	O
24	너의	_	_	O
25	의욕과	_	_	O
26	행동력」으로	_	_	O
27	정하고,	_	_	O
28	「근로청소년의	_	_	O
29	날」을	_	_	O
30	중심으로	_	_	O
31	적극적인	_	_	O
32	계발・홍보활동을	_	_	O
33	전개했다.	_	_	O

#anno-id:16374
#source:jp.FrameNet
#text:두 사람은 큰 강의 아름다운 흐름을 언제까지고(오래오래) 바라보았다.
0	두	_	_	B-Perceiver_agentive
1	사람은	_	_	I-Perceiver_agentive
2	큰	_	_	B-Phenomenon
3	강의	_	_	I-Phenomenon
4	아름다운	_	_	I-Phenomenon
5	흐름을	_	_	I-Phenomenon
6	언제까지고(오래오래)	_	_	B-Duration
7	바라보았다.	바라보다.v	Perception_active	O

#anno-id:10372
#source:jp.FrameNet
#text:기만 이치코의 목숨을 건 사랑에 싫증을 느끼던 오스기는, 새로운 자신의 애인, 노에에게도 자유연애 게임에 가담할 것을 권한다.
0	기만	_	_	O
1	이치코의	_	_	O
2	목숨을	_	_	O
3	건	_	_	O
4	사랑에	_	_	O
5	싫증을	_	_	O
6	느끼던	_	_	O
7	오스기는,	_	_	O
8	새로운	_	_	B-Participant_1
9	자신의	_	_	I-Participant_1
10	애인,	_	_	I-Participant_1
11	노에에게도	_	_	I-Participant_1
12	자유연애	_	_	B-Event
13	게임에	_	_	I-Event
14	가담할	가담하다.v	Participation	O
15	것을	_	_	O
16	권한다.	_	_	O

#anno-id:16707
#source:jp.FrameNet
#text:그렇다면 「처녀성을 버리기에 가장 적절한 때」는 언제인가 하면 「각자의 내적 생활의 경험으로 미루어 보았을 때, 그것은 연애의 경험 중에, 연인을 향한 영적 동경 (애정.)을 지닌 가운데 관능적 요구를 발하여, 자신의 인격 안에서 양자의 일치 결합을 진실로 느꼈을 경우가 아닌가 」「그렇게 생각한다면 처녀성의 가치는 실로 크다.
0	그렇다면	_	_	O
1	「처녀성을	_	_	O
2	버리기에	_	_	O
3	가장	_	_	O
4	적절한	_	_	O
5	때」는	_	_	O
6	언제인가	_	_	O
7	하면	_	_	O
8	「각자의	_	_	O
9	내적	_	_	O
10	생활의	_	_	O
11	경험으로	_	_	O
12	미루어	_	_	O
13	보았을	_	_	O
14	때,	_	_	O
15	그것은	_	_	O
16	연애의	_	_	O
17	경험	_	_	O
18	중에,	_	_	O
19	연인을	_	_	O
20	향한	_	_	O
21	영적	_	_	O
22	동경	_	_	O
23	(애정.)을	_	_	O
24	지닌	_	_	O
25	가운데	_	_	O
26	관능적	_	_	O
27	요구를	_	_	O
28	발하여,	_	_	O
29	자신의	_	_	O
30	인격	_	_	O
31	안에서	_	_	O
32	양자의	_	_	B-Parts
33	일치	_	_	O
34	결합을	결합.n	Amalgamation	O
35	진실로	_	_	O
36	느꼈을	_	_	O
37	경우가	_	_	O
38	아닌가	_	_	O
39	」「그렇게	_	_	O
40	생각한다면	_	_	O
41	처녀성의	_	_	O
42	가치는	_	_	O
43	실로	_	_	O
44	크다.	_	_	O

#anno-id:16376
#source:jp.FrameNet
#text:보내온 영상을 수신해서, 일본에서 보고 있습니다.
0	보내온	_	_	B-Means
1	영상을	_	_	B-Phenomenon
2	수신해서,	_	_	O
3	일본에서	_	_	B-Place
4	보고	보다.v	Perception_active	O
5	있습니다.	_	_	O

#anno-id:11906
#source:jp.FrameNet
#text:ａｓｈｉｒａ도 역시 루푸로 볼 수 있다.
0	ａｓｈｉｒａ도	_	_	B-Evaluee
1	역시	_	_	O
2	루푸로	_	_	B-Role
3	볼	보다.v	Regard	O
4	수	_	_	O
5	있다.	_	_	O

#anno-id:12337
#source:jp.FrameNet
#text:양순은, 네델란드어 때문에 힘들어 한다.
0	양순은,	_	_	B-Experiencer
1	네델란드어	_	_	B-Content
2	때문에	_	_	I-Content
3	힘들어	힘들다.a	Experiencer_focus	O
4	한다.	_	_	O

#anno-id:11154
#source:jp.FrameNet
#text:당신도 개와 대화할 수 있다!-우선 가나가와 현・가와사키 시에 있는「다카에스 동물 애호 병원」에서는, 매우 독특한 치료 광경을 볼 수 있습니다.
0	당신도	_	_	O
1	개와	_	_	O
2	대화할	_	_	O
3	수	_	_	O
4	있다!-우선	_	_	O
5	가나가와	_	_	O
6	현・가와사키	_	_	O
7	시에	_	_	O
8	있는「다카에스	_	_	O
9	동물	_	_	O
10	애호	_	_	O
11	병원」에서는,	_	_	O
12	매우	_	_	B-Degree
13	독특한	독특하다.a	Frequency	B-Attribute
14	치료	_	_	B-Event
15	광경을	_	_	I-Event
16	볼	_	_	O
17	수	_	_	O
18	있습니다.	_	_	O

#anno-id:17331
#source:jp.FrameNet
#text:섬 전체 인구 1만 명 사상 최대의 탈출작전 미하라야마 분화・13시간의 드라마 2000년, 미야케지마의 오야마가 분화하면서, 많은 양의 화산재와 이류에 뒤덮여, 섬 주민 전체가 섬 밖으로 피난했던 사건은 기억에 새롭다.
0	섬	_	_	O
1	전체	_	_	O
2	인구	_	_	O
3	1만	_	_	O
4	명	_	_	O
5	사상	_	_	O
6	최대의	_	_	O
7	탈출작전	_	_	O
8	미하라야마	_	_	O
9	분화・13시간의	_	_	O
10	드라마	_	_	O
11	2000년,	_	_	B-Time
12	미야케지마의	_	_	B-Place
13	오야마가	_	_	B-Event
14	분화하면서,	분화하다.v	Process_start	I-Event
15	많은	_	_	O
16	양의	_	_	O
17	화산재와	_	_	O
18	이류에	_	_	O
19	뒤덮여,	_	_	O
20	섬	_	_	O
21	주민	_	_	O
22	전체가	_	_	O
23	섬	_	_	O
24	밖으로	_	_	O
25	피난했던	_	_	O
26	사건은	_	_	O
27	기억에	_	_	O
28	새롭다.	_	_	O

#anno-id:10403
#source:jp.FrameNet
#text:전일본민의련의 새로운 부문별 손익계산 및 관리요강안에도 「부문 손익계산서 등의 정확성 확보 및 현장 직원이 스스로 관리하는 것을 권장하기 위하여, 부문에서 발생한 경비 등은 가능한 한 부문(현장)에서, 전표 기표하여, 실비로 계상하는 것이 적절합니다」라고 되어 있습니다.
0	전일본민의련의	_	_	O
1	새로운	_	_	O
2	부문별	_	_	O
3	손익계산	_	_	O
4	및	_	_	O
5	관리요강안에도	_	_	O
6	「부문	_	_	O
7	손익계산서	손익.n	Earnings_and_losses	O
8	등의	_	_	O
9	정확성	_	_	O
10	확보	_	_	O
11	및	_	_	O
12	현장	_	_	O
13	직원이	_	_	O
14	스스로	_	_	O
15	관리하는	_	_	O
16	것을	_	_	O
17	권장하기	_	_	O
18	위하여,	_	_	O
19	부문에서	_	_	O
20	발생한	_	_	O
21	경비	_	_	O
22	등은	_	_	O
23	가능한	_	_	O
24	한	_	_	O
25	부문(현장)에서,	_	_	O
26	전표	_	_	O
27	기표하여,	_	_	O
28	실비로	_	_	O
29	계상하는	_	_	O
30	것이	_	_	O
31	적절합니다」라고	_	_	O
32	되어	_	_	O
33	있습니다.	_	_	O

#anno-id:11848
#source:jp.FrameNet
#text:무엇보다도 전 세계의 건축물을 수없이 봐온 나의 감성을 자극한 것은, 그 디자인 감각의 훌륭함이었습니다.
0	무엇보다도	_	_	O
1	전	_	_	O
2	세계의	_	_	O
3	건축물을	_	_	O
4	수없이	_	_	O
5	봐온	_	_	O
6	나의	_	_	O
7	감성을	_	_	O
8	자극한	_	_	O
9	것은,	_	_	O
10	그	_	_	O
11	디자인	디자인.n	Intentionally_create	O
12	감각의	_	_	O
13	훌륭함이었습니다.	_	_	O

#anno-id:10723
#source:jp.FrameNet
#text:일본은 경제 선진국 중 하나이므로, 2020년에 제조업 노종자 인구가 2%까지 급격히 감소할 것으로 예상되고 있습니다.
0	일본은	_	_	O
1	경제	_	_	O
2	선진국	_	_	O
3	중	_	_	O
4	하나이므로,	_	_	O
5	2020년에	_	_	O
6	제조업	_	_	O
7	노종자	_	_	B-Individuals
8	인구가	인구.n	Aggregate	O
9	2%까지	_	_	O
10	급격히	_	_	O
11	감소할	_	_	O
12	것으로	_	_	O
13	예상되고	_	_	O
14	있습니다.	_	_	O

#anno-id:11583
#source:jp.FrameNet
#text:1 계발활동・학습회 현장에서는, 아이들의 특징을 이해하는 것과, 상황에 적합한 구체적인 대응책이 요구됩니다.
0	1	_	_	O
1	계발활동・학습회	학습회.n	Education_teaching	B-Institution
2	현장에서는,	_	_	O
3	아이들의	_	_	O
4	특징을	_	_	O
5	이해하는	_	_	O
6	것과,	_	_	O
7	상황에	_	_	O
8	적합한	_	_	O
9	구체적인	_	_	O
10	대응책이	_	_	O
11	요구됩니다.	_	_	O

#anno-id:12040
#source:jp.FrameNet
#text:그는 말을 마치고 슬쩍 손목시계를 쳐다보더니 깊고 넓은 공원의 숲에 이어져 펼쳐지는, 잘 정돈된 아름다운 석조 정원풍의 병원 정원쪽으로 조용히 시선을 옮겼다.
0	그는	_	_	B-Perceiver_agentive
1	말을	_	_	O
2	마치고	_	_	O
3	슬쩍	_	_	O
4	손목시계를	_	_	O
5	쳐다보더니	_	_	O
6	깊고	_	_	B-Direction
7	넓은	_	_	I-Direction
8	공원의	_	_	I-Direction
9	숲에	_	_	I-Direction
10	이어져	_	_	I-Direction
11	펼쳐지는,	_	_	I-Direction
12	잘	_	_	I-Direction
13	정돈된	_	_	I-Direction
14	아름다운	_	_	I-Direction
15	석조	_	_	I-Direction
16	정원풍의	_	_	I-Direction
17	병원	_	_	I-Direction
18	정원쪽으로	_	_	I-Direction
19	조용히	_	_	B-Manner
20	시선을	시선.n	Perception_active	O
21	옮겼다.	_	_	O

#anno-id:16387
#source:jp.FrameNet
#text:실제로, 예를 들어 우리가 개발하고 있는 반도체분야는, 연속적인 성능향상이 요구되므로, 설계되는 제품은 대부분 이론 한계치에 근사하게 설계된다.
0	실제로,	_	_	O
1	예를	_	_	O
2	들어	_	_	O
3	우리가	_	_	O
4	개발하고	_	_	O
5	있는	_	_	O
6	반도체분야는,	_	_	O
7	연속적인	_	_	O
8	성능향상이	_	_	O
9	요구되므로,	_	_	O
10	설계되는	_	_	B-Product
11	제품은	제품.n	Manufacturing	I-Product
12	대부분	_	_	O
13	이론	_	_	O
14	한계치에	_	_	O
15	근사하게	_	_	O
16	설계된다.	_	_	O

#anno-id:17336
#source:jp.FrameNet
#text:섬 전체 인구 1만 명 사상 최대의 탈출작전 미하라야마 분화・13시간의 드라마 2000년, 미야케지마의 오야마가 분화하면서, 많은 양의 화산재와 이류에 뒤덮여, 섬 주민 전체가 섬 밖으로 피난했던 사건은 기억에 새롭다.
0	섬	_	_	O
1	전체	_	_	O
2	인구	_	_	O
3	1만	_	_	O
4	명	_	_	O
5	사상	_	_	O
6	최대의	_	_	O
7	탈출작전	_	_	O
8	미하라야마	_	_	O
9	분화・13시간의	_	_	O
10	드라마	_	_	O
11	2000년,	_	_	B-Time
12	미야케지마의	_	_	B-Reason
13	오야마가	_	_	I-Reason
14	분화하면서,	_	_	I-Reason
15	많은	_	_	I-Reason
16	양의	_	_	I-Reason
17	화산재와	_	_	I-Reason
18	이류에	_	_	I-Reason
19	뒤덮여,	_	_	I-Reason
20	섬	_	_	B-Event
21	주민	_	_	I-Event
22	전체가	_	_	I-Event
23	섬	_	_	I-Event
24	밖으로	_	_	I-Event
25	피난했던	_	_	I-Event
26	사건은	사건.n	Event	O
27	기억에	_	_	O
28	새롭다.	_	_	O

#anno-id:12275
#source:jp.FrameNet
#text:20여 년 전과 달라지지 않는 풍경이 창밖을 스쳐 지나간다.
0	20여	_	_	B-Landmark
1	년	_	_	I-Landmark
2	전과	전.n	Time_vector	I-Landmark
3	달라지지	_	_	B-Event
4	않는	_	_	I-Event
5	풍경이	_	_	O
6	창밖을	_	_	O
7	스쳐	_	_	O
8	지나간다.	_	_	O

#anno-id:16091
#source:jp.FrameNet
#text:붉은 머리카락을, 어른처럼 깔끔하게 빗고, 어설픈 줄무늬 정장을 입은, 12, 3살의 서양인 같아 보이는, 독특한 어린이입니다.
0	붉은	_	_	B-Hair
1	머리카락을,	카락.n	Hair_configuration	I-Hair
2	어른처럼	_	_	O
3	깔끔하게	_	_	O
4	빗고,	_	_	O
5	어설픈	_	_	O
6	줄무늬	_	_	O
7	정장을	_	_	O
8	입은,	_	_	O
9	12,	_	_	O
10	3살의	_	_	O
11	서양인	_	_	O
12	같아	_	_	O
13	보이는,	_	_	O
14	독특한	_	_	O
15	어린이입니다.	_	_	O

#anno-id:10960
#source:jp.FrameNet
#text:A 문언침해에는 해당하지 않는 특허발명이 어디까지 보호 범위에 속하는지는, 원서에 첨부한 특허청구 범위에 기재된 내용에 따라 정해집니다.
0	A	_	_	O
1	문언침해에는	문언.n	Compliance	B-Act
2	해당하지	_	_	O
3	않는	_	_	O
4	특허발명이	_	_	O
5	어디까지	_	_	O
6	보호	_	_	O
7	범위에	_	_	O
8	속하는지는,	_	_	O
9	원서에	_	_	O
10	첨부한	_	_	O
11	특허청구	_	_	O
12	범위에	_	_	O
13	기재된	_	_	O
14	내용에	_	_	O
15	따라	_	_	O
16	정해집니다.	_	_	O

#anno-id:10961
#source:jp.FrameNet
#text:A 문언침해에는 해당하지 않는 특허발명이 어디까지 보호 범위에 속하는지는, 원서에 첨부한 특허청구 범위에 기재된 내용에 따라 정해집니다.
0	A	_	_	O
1	문언침해에는	_	_	O
2	해당하지	_	_	O
3	않는	_	_	O
4	특허발명이	발명.n	Achieving_first	B-New_idea
5	어디까지	_	_	O
6	보호	_	_	O
7	범위에	_	_	O
8	속하는지는,	_	_	O
9	원서에	_	_	O
10	첨부한	_	_	O
11	특허청구	_	_	O
12	범위에	_	_	O
13	기재된	_	_	O
14	내용에	_	_	O
15	따라	_	_	O
16	정해집니다.	_	_	O

#anno-id:16296
#source:jp.FrameNet
